,doi,id,title,type,year,authors,source,pages,volume,reader_count
9431,10.1007/s10729-014-9315-x,2b1a76a0-8ee2-3a78-ad02-4c0393a28913,An examination of competition and efficiency for hospital industry in Turkey,journal,2015.0,"(Hacer, Özgen Narcı)",Health Care Management Science,407-418,18,32
9432,10.1080/07421222.2015.1138572,d454d9ca-9562-3c20-9c34-f84e8cc56e6e,The paradoxes of word of mouth in electronic commerce,journal,2015.0,"(Zhijie, Lin)",Journal of Management Information Systems,246-284,32,45
9433,10.1007/s10730-008-9073-6,dbbcfb46-bb73-3f30-ba0f-546a0207e513,Proportionality and the view from below: Analysis of error disclosure,generic,2008.0,"(Linda S., Scheirton)",HEC Forum,215-241,20,9
9434,10.1007/s10845-009-0301-y,1ac68732-0231-33f5-a854-ffb90268e505,Service-oriented manufacturing: A new product pattern and manufacturing paradigm,conference_proceedings,2011.0,"(Jie, Gao)",Journal of Intelligent Manufacturing,435-446,22,138
9435,10.1080/07408170701744819,31f45cbb-97cf-31aa-9445-400b9c0283b9,Heuristics for allocation of reconfigurable resources in a serial line with reliability considerations,journal,2008.0,"(Cheng Hung, Wu)",IIE Transactions (Institute of Industrial Engineers),595-611,40,7
9436,10.1080/15475778.2012.732877,ba318483-c59e-3db8-a1ee-0a4e1caa06e1,Computer-Supported Collaboration of SMEs in Transnational Market,journal,2012.0,"(Zbigniew, Paszkiewicz)",Journal of Transnational Management,294-313,17,11
9437,10.1080/00207540500142449,3e7822d2-341e-3b51-afe3-696336cd759d,Advanced planning for minimizing makespan with load balancing in multi-plant chain,journal,2005.0,"(Chiung, Moon)",International Journal of Production Research,4381-4396,43,3
9438,10.1111/caim.12068,244020a7-3dc2-3804-8b2c-749266c651aa,The role of dedicated innovation functions for innovation process control and performance - an empirical study among hospitals,journal,2014.0,"(Giso, Labitzke)",Creativity and Innovation Management,235-251,23,38
9439,10.1080/07421222.2014.995561,d7ff8ef0-4c0d-3d19-8b96-08b3060c8ef6,Delivery Consolidation and Service Competition among Internet Service Providers,journal,2014.0,"(I. Robert, Chiang)",Journal of Management Information Systems,254-286,31,31
9440,10.3233/IFS-2009-0418,4044f1c3-6592-3bc5-a8b3-b7d21f6671af,A fuzzy-based method for improving recall values in recommender systems,journal,2009.0,"(MacIej, Kiewra)",Journal of Intelligent and Fuzzy Systems,89-104,20,3
9441,10.3233/IFS-130998,830fe8de-901c-3231-b1be-9724beaf5c11,Fuzzy multi-attribute group decision making method with incomplete weight information under interval type-2 fuzzy environment,journal,2014.0,"(Yanbing, Gong)",Journal of Intelligent and Fuzzy Systems,307-316,27,3
9442,10.1287/isre.1070.0141,4b981251-3cc5-3b22-a869-6050bebf6e39,Using Self-regulatory learning to enhance E-Learning-Based information technology training,journal,2008.0,"(Radbika, Santhanam)",Information Systems Research,26-47,19,161
9443,10.1080/17517575.2012.688222,3081988b-72f1-37c4-a879-b8b5f7d2bd24,A conceptual framework and classification of capability areas for business process maturity,journal,2014.0,"(Amy Van, Looy)",Enterprise Information Systems,188-224,8,72
9444,10.1111/j.1467-9671.2006.00245.x,21b11348-5401-393a-a2e4-cf131d656fea,Investigating new wireless technologies and their potential impact on children's spatiality: A role for GIS,journal,2006.0,"(Morris, Williams)",Transactions in GIS,87-102,10,8
9445,10.1002/sres.1042,9d19b197-cef7-3f00-93a9-fd7c8ccea353,"Applying system dynamics to foster organizational change, accountability and performance in the public sector: A case-based Italian perspective",journal,2010.0,"(Carmine, Bianchi)",Systems Research and Behavioral Science,395-420,27,35
9446,10.1287/orsc.1110.0708,3ea098e3-1e9a-32bf-9a3f-e82f6873495a,Power Differentials and Performative Deviation Paths in Practice Transfer: The Case of Evidence-Based Medicine,journal,2012.0,"(Roopa, Raman)",Organization Science,1593-1621,23,68
9447,10.1061/(ASCE)0733-9364(2007)133:10(816),c2a4842b-4863-3c99-837a-904191364cb6,Comparative Study of Idea Generation between Traditional Value Management Workshops and GDSS-Supported Workshops,journal,2007.0,"(Shichao, Fan)",Journal of Construction Engineering and Management,816-825,133,20
9448,10.1111/j.1365-2575.2006.00225.x,30e4567a-1572-306d-bc59-54ae4860d06a,Enid Mumford: a tribute,journal,2006.0,"(David, Avison)",Info Systems J,343-382,16,30
9449,10.1080/00207543.2014.919414,c2830f10-ae4e-3c0f-98cd-b388f5a083ba,A fractal perspective-based methodological framework for supply chain modelling and distributed simulation with multi-agent system,generic,2014.0,"(Hua, Dai)",International Journal of Production Research,6819-6840,52,23
9450,10.1080/07408170500333384,5a780d61-3511-3628-84b2-187f947b5f98,Combining cost-based and rule-based knowledge in complex resource allocation problems,journal,2006.0,"(Arun, Marar)",IIE Transactions (Institute of Industrial Engineers),159-172,38,5
9451,10.2298/EKA0876088S,cf1cd733-4868-3d31-8568-382d2ce3ec13,Managing IT-related operational risks,journal,2008.0,"(Ana, Savić)",Economic Annals,88-109,53,22
9452,10.3846/20294913.2014.946983,3c0343e8-9b5d-3e44-83d8-f09b091c4c83,The interval-valued intuitionistic fuzzy geometric choquet aggregation operator based on the generalized banzhaf index and 2-additive measure,journal,2015.0,"(Fanyong, Meng)",Technological and Economic Development of Economy,186-215,21,7
9453,10.3991/ijac.v6i1.2211,31c11b19-64bc-3571-91ba-13da286fd3a9,Social Media to Foster Self-organized Participatory Learning for Disengaged Learners,journal,2013.0,"(Pieter De, Vries)",International Journal of Advanced Corporate Learning (iJAC),36-41,6,16
9454,10.1007/s10551-005-1375-x,3f39e04c-c8d4-3744-85c8-95767dcbad39,"Applying multiple pedagogical methodologies in an ethics awareness week: Expectations, events, evaluation, and enhancements",conference_proceedings,2005.0,"(Judith W., Spain)",Journal of Business Ethics,7-16,58,18
9455,10.1287/mnsc.2014.2051,d7c27058-c92a-3a52-b8ec-dce03e74632f,Privacy and Marketing Externalities: Evidence from Do Not Call,journal,2015.0,"(Khim-Yong, Goh)",Management Science,0-15,,22
9456,10.1080/0144929X.2010.490958,fe47f31f-2af0-31a4-9c29-55bbed19d7c7,A problem-solving approach to management of instructional systems design,journal,2011.0,"(Robert D., Tennyson)",Behaviour & Information Technology,3-12,30,29
9457,10.1080/10580530802151103,f44f0349-3fc6-3c91-be0d-c6bc015a3090,The READY model: Patterns of dynamic behavior in REA-based accounting applications,journal,2008.0,"(Dinesh, Batra)",Information Systems Management,200-210,25,11
9458,10.6126/APMR.2014.19.1.02,d49063b8-210b-33f2-b0a3-feb5b06967a2,Web site quality and online trading influences on customer acceptance of securities brokers,journal,2014.0,"(Te Tai, Fenga)",Asia Pacific Management Review,25-45,19,15
9459,10.1080/00987913.2014.929483,c80644d3-d2c2-33a5-9fe2-dad035cad8b8,Making it look easy: Maintaining the magic of access,journal,2014.0,"(Jacquie, Samples)",Serials Review,105-117,40,15
9460,10.1007/s10207-011-0127-4,cb60e10b-a931-3937-ac69-bfe2c80394db,Secure localization with attack detection in wireless sensor networks,journal,2011.0,"(Wen Tao, Zhu)",International Journal of Information Security,155-171,10,10
9461,10.3233/IKS-2009-0137,36c25b92-8c55-39bc-bbd2-3980236b4425,U.S. Health Care Costs,journal,2009.0,"(None, Helen Darling)",Information Knowledge Systems Management,87-104,8,3
9462,10.1002/asi.21096,c52477e8-a76f-3f4b-a95e-bea30f3fcfc4,Consumer empowerment through metadata-based information quality reporting: The breast cancer knowledge online portal,journal,2009.0,"(Sue, McKemmish)",Journal of the American Society for Information Science and Technology,1792-1807,60,59
9463,10.1111/j.1467-985X.2005.00350.x,ebf313c7-5107-3b00-86dc-2eaa052ae20a,Uncertainty and sensitivity analysis techniques as tools for the quality assessment of composite indicators,journal,2005.0,"(M., Saisana)",Journal of the Royal Statistical Society. Series A: Statistics in Society,307-323,168,167
9464,10.1080/00207540902744784,fa7b122b-3871-38eb-9edc-923de7cc24b8,Design and validation of heuristic algorithms for simulation-based scheduling of a semiconductor Backend facility,conference_proceedings,2009.0,"(G., Weigert)",International Journal of Production Research,2165-2184,47,3
9465,10.1007/s10257-010-0134-4,938e1c24-3855-3e97-a134-08a37988926a,A framework for intermediated online targeted advertising with banner ranking mechanism,journal,2012.0,"(Kai, Li)",Information Systems and e-Business Management,183-200,10,24
9466,10.1377/hlthaff.2011.1295,de3f6201-389d-3980-afce-a029704bbe86,"Michigan oncology practices showed varying adherence rates to practice guidelines, but quality interventions improved care",journal,2012.0,"(Douglas W., Blayney)",Health Affairs,718-728,31,44
9467,10.1080/10580530.2010.493837,aa9f42df-c3cd-31b2-8a2f-db4d93da2f78,Managing the reliable design of an enterprise IT network infrastructure,journal,2010.0,"(Lazar, Rusu)",Information Systems Management,238-246,27,29
9468,10.1111/j.1365-2575.2006.00218.x,6982a0ae-9ede-3376-8bfe-3f2fe35fc9ff,Relative importance of evaluation criteria for enterprise systems: A conjoint study,journal,2006.0,"(Mark, Keil)",Information Systems Journal,237-262,16,80
9469,10.1111/jpim.12125,3714bad6-aee1-34cb-9792-248337742aed,Leveraging external sources of innovation: A review of research on open innovation,generic,2014.0,"(Joel, West)",Journal of Product Innovation Management,814-831,31,904
9470,10.1007/s11142-014-9314-7,8c1678f1-9731-3581-bd66-b5e937c377b5,Anticipation of management forecasts and analysts’ private information search,journal,2015.0,"(Dora, Altschuler)",Review of Accounting Studies,803-838,20,42
9471,10.1111/j.1467-6281.2006.00188.x,e9161108-5dac-369c-87c2-81c9353c0e30,Reporting on software development projects to senior managers and the Board,journal,2006.0,"(G. R., Oliver)",Abacus,43-65,42,32
9472,10.1111/j.0955-6419.2006.00428.x,ab28a035-ca1e-392a-99a4-28b93d0a64a4,Waking up the call centre,journal,2006.0,"(Julian, Birkinshaw)",Business Strategy Review,18-21,17,3
9473,10.1080/09645290802338144,290103ce-86fb-30e3-8ff0-c08a1431bf00,Short-run distributional effects of public education transfers to tertiary education students in seven European countries,conference_proceedings,2008.0,"(Tim, Callan)",Education Economics,275-288,16,11
9474,10.3846/1392-8619.2009.15.60-77,072b078c-dfde-35bd-9e3b-f775436e1c0d,Combining the grid‐based spatial planning and network‐based transport planning,journal,2009.0,"(Beno, Mesarec)",Technological and Economic Development of Economy,60-77,15,12
9475,10.1080/09585190801895494,3422a68f-1870-367a-9eb9-cb8c06a7b99f,Introduction to special issue: HRM and job quality: An Overview,magazine_article,2008.0,"(John, Burgess)",International Journal of Human Resource Management,407-418,19,5
9476,10.1002/asi.21487,c9d0c16f-17bd-3271-bf13-dda829cc6a9b,Quality-structure index: A new metric to measure scientific journal influence,journal,2011.0,"(Cheng, Zhang)",Journal of the American Society for Information Science and Technology,643-653,62,2
9477,10.1145/1060710.1060711,64596904-cd31-3624-bb18-b0afe31715c5,Designing sticky knowledge networks,journal,2005.0,"(Ashley A., Bush)",Communications of the ACM,66-71,48,28
9478,10.1111/j.1745-6606.2009.01152.x,2804e974-eeba-34ba-b46a-325e84e4dd90,Privacy in the information economy,journal,2009.0,"(Jeff, Langenderfer)",Journal of Consumer Affairs,380-388,43,9
9479,10.1080/10580530.2014.890424,d6c270cf-d686-3e4b-84ca-0e9cef21166a,From the Editor: Another Beginning,journal,2010.0,"(Kathleen Blake, Yancey)",College Composition and Communication,405-413,61,1
9480,10.1111/j.1468-2958.2012.01428.x,6cfe7fb6-1604-3f92-a9c4-2382b5a399ca,Workplace Friendship in the Electronically Connected Organization,journal,2012.0,"(Patricia M., Sias)",Human Communication Research,253-279,38,53
9481,10.1080/10580530701404595,aec7fe43-6d14-331b-bee9-80cc6658c3f7,IT Strategy and Innovation: Productivity and IS,journal,2007.0,"(William R., King)",Information Systems Management,265-266,24,12
9482,10.1007/s10479-007-0302-1,7842c441-c736-3eb9-9110-33c51149cc03,Forming partnerships in a virtual factory,journal,2008.0,"(George L., Vairaktarakis)",Annals of Operations Research,87-102,161,9
9483,10.1111/j.1540-5915.2010.00292.x,249e83b0-ba07-3e77-8b45-209a129a64ec,The Effect of Perceived Novelty on the Adoption of Information Technology Innovations: A Risk/Reward Perspective,journal,2010.0,"(John D., Wells)",Decision Sciences,813-843,41,60
9484,10.1049/iet-cta.2010.0113,a9a43854-38a5-3a86-b961-b09932b16396,Formal theory of state loss of Siphon-based deadlock prevention,journal,2011.0,"(D.Y., Chao)",IET Control Theory & Applications,1013-1021,5,0
9485,10.1080/13669877.2012.729531,66ddd47d-c84a-3f86-83de-5f8e58dd83bf,Online monitoring and assessment of emerging risk in conventional industrial plants: Possible way to implement integrated risk management approach and KPIs,journal,2013.0,"(Petar, Stanojevic)",Journal of Risk Research,501-512,16,14
9486,10.1080/13602380701233547,73e1c211-fa51-3b5b-9fe2-28edbb3e1232,Toward a Model of Organizational Human Capital Development: Preliminary Evidence from Taiwan,journal,2007.0,"(I-CHIEH, HSU)",Asia Pacific Business Review,251-275,13,32
9487,10.1002/asi.23196,b149839e-2782-3550-9a18-f1d16e54bf3b,A study of research collaboration in the pre-web and post-web stages: A coauthorship analysis of the information systems discipline,journal,2015.0,"(Mu Hsuan, Huang)",Journal of the Association for Information Science and Technology,778-797,66,13
9488,10.2307/20159920,3d396ecd-ef25-3ea3-a33d-617ee6299e7f,The impact of board composition and top management team ownership structure on post-IPO performance in young entrepreneurial firms,journal,2007.0,"(Mark, Kroll)",Academy of Management Journal,1198-1216,50,196
9489,10.3794/ijme.83.260,b8f8c32f-c035-3a3c-840a-1a1b9dd57bf9,Country bias detection in postgraduate student admissions,journal,2010.0,"(Samantha, Drage)",The International Journal of Management Education,95-106,8,4
9490,10.1057/dbm.2009.6,080b497e-f02b-3431-873f-b4106c9647a4,IT governance and project management: A qualitative study,journal,2009.0,"(Dev, Sharma)",Journal of Database Marketing and Customer Strategy Management,29-50,16,5
9491,10.1080/01446193.2016.1165856,ca8ad25e-5cb0-3d8c-8cc4-d96248096076,A socio-ecological analysis of hospital resilience to extreme weather events,journal,2015.0,"(Anumitra Mirti, Chand)",Construction Management and Economics,907-920,33,18
9492,10.1080/00207543.2012.709645,95e49151-6c44-3d85-98d2-20d6952c8240,Scheduling optimisation of co-operator selection and task allocation in mass customisation supply chain based on collaborative benefits and risks,journal,2013.0,"(J. M., Yao)",International Journal of Production Research,2219-2239,51,31
9493,10.1287/isre.1080.0223,fcebc5e4-b91e-375a-8ecc-657a7d6285b0,Design and analysis of contracts for software outsourcing,journal,2010.0,"(Debabrata, Dey)",Information Systems Research,93-114,21,89
9494,10.1002/asi.20562,a5da0d73-4649-3823-8b28-75cda3172887,"Understanding student information behavior in relation to electronic information services: Lessons from longitudinal monitoring and evaluation, part 2",generic,2007.0,"(Christine, Urquhart)",Journal of the American Society for Information Science and Technology,1188-1197,58,17
9495,10.1377/hlthaff.28.2.390,9492b39f-84b8-36f8-8f6d-b4df6a96c5af,Perspective - Personal health management systems: Applying the full power of software to improve the quality and efficiency of care,generic,2009.0,"(Peter, Neupert)",Health Affairs,390-392,28,50
9496,10.1061/(ASCE)0733-9364(2006)132:10(1099),0e4982c8-bb97-38d1-a9d4-853d80e5e4a9,Entropy application to improve construction finance decisions,journal,2006.0,"(C M, Tang)",Journal of Construction Engineering & Management,1099-1113,132,20
