id,scopus,doi,title,type,year,authors,source,pages,volume,reader_count,link,given-name,sur_name,author_id,affiliation_id,citedby_count,h_index,doc_total,cit_by_doc,co_authors_total
584c9f23-cea0-3004-9a8a-afdc77ba7ad9,2-s2.0-56749086760,10.1080/09511920500233996,A study of bidding-oriented collaborative product conceptualization,journal,2006,"('W.', 'Yan')",International Journal of Computer Integrated Manufacturing,161-177,19,9,http://www.mendeley.com/research/study-biddingoriented-collaborative-product-conceptualization,W.,Yan,35365735600,60025785,0,6,32,119,34
04c24803-4049-3fe6-a8d8-6252295bfde9,2-s2.0-84888096406,10.3926/ic.449,Factors that determine the evolution of high-growth businesses,journal,2013,"('Oriol', 'Amat')",Intangible Capital,379-391,9,21,http://www.mendeley.com/research/factors-determine-evolution-highgrowth-businesses,Oriol,Amat,8400651600,60032942,1,5,20,130,18
f06829dc-16f7-3f2e-9f60-192bf01bac18,2-s2.0-67650338085,10.1111/j.1365-2575.2008.00293.x,Applying relationship theories to web site design: Development and validation of a site-communality scale,conference_proceedings,2009,"('Daniel', 'Tomiuk')",Information Systems Journal,413-435,19,45,http://www.mendeley.com/research/applying-relationship-theories-web-site-design-development-validation-sitecommunality-scale,Daniel,Tomiuk,6506639012,60027863,10,2,6,25,8
c757b546-4650-3a60-85a9-0f7930b7025d,2-s2.0-71149089719,10.1145/1610252.1610286,Why did your project fail?,journal,2009,"('Narciso', 'Cerpa')",Communications of the ACM,130,52,262,http://www.mendeley.com/research/project-fail,Narciso,Cerpa,6603334728,60016278,94,14,51,547,57
41c9c4bd-19c9-3b7f-b76f-fe5d81dd2d92,2-s2.0-84939264582,10.1080/09544828.2015.1026883,Increasing the reproducibility of structural modelling,journal,2015,"('Daniel', 'Kasperek')",Journal of Engineering Design,259-281,26,9,http://www.mendeley.com/research/increasing-reproducibility-structural-modelling,Daniel,Kasperek,55351655800,60019722,1,5,31,47,39
ff70fe47-aed3-3f1c-a2d2-9a44a9e782bd,2-s2.0-84867283365,10.1111/j.1540-4609.2012.00360.x,The Impact of CMS Quality on the Outcomes of E-learning Systems in Higher Education: An Empirical Study,journal,2012,"('Kihyun', 'Kim')",Decision Sciences Journal of Innovative Education,575-587,10,50,http://www.mendeley.com/research/impact-cms-quality-outcomes-elearning-systems-higher-education-empirical-study-2,Kihyun,Kim,55386386300,60009521,16,1,0,16,3
e7e8b3fe-085e-3945-8b34-63a27fcd297e,,10.1007/s10257-007-0046-0,Design principles for critical incident response systems,journal,2007,"('Rui', 'Chen')",Information Systems and e-Business Management,201-227,5,21,http://www.mendeley.com/research/design-principles-critical-incident-response-systems-11,,,,,,0,0,0,0
b1f7dece-0288-3d49-8157-9dd49b419589,2-s2.0-67650221065,10.1057/rpm.2008.41,Multi-product pricing via robust optimisation,journal,2009,"('Aurélie', 'Thiele')",Journal of Revenue and Pricing Management,67-80,8,20,http://www.mendeley.com/research/multiproduct-pricing-via-robust-optimisation,Aurélie,Thiele,12752338300,60000060,5,6,25,507,15
e3513f52-5ff3-3c44-88e0-ab174ee2fd64,2-s2.0-34250195377,10.1002/asi.20601,"Twenty-five years of end-user searching, part 2: Future research directions",generic,2007,"('Karen', 'Markey')",Journal of the American Society for Information Science and Technology,1123-1130,58,53,http://www.mendeley.com/research/twentyfive-years-enduser-searching-part-2-future-research-directions,Karen,Markey,7004055270,60025778,42,15,56,544,52
f3f73b7e-0ef3-3d83-a112-9c42e9b71f99,2-s2.0-84898017803,10.1111/jpim.12114,Timing the start of material substitution projects: Creating switching options under volatile material prices,journal,2014,"('Jan Hendrik', 'Fisch')",Journal of Product Innovation Management,567-583,31,25,http://www.mendeley.com/research/timing-start-material-substitution-projects-creating-switching-options-under-volatile-material-price,Jan Hendrik,Fisch,23987136200,60000583,3,8,12,126,9
d44a85f6-072b-3cdb-94c0-c75ef7f61ba6,2-s2.0-84875935010,10.1111/risa.12022,Oral poliovirus vaccine evolution and insights relevant to modeling the risks of circulating vaccine-derived polioviruses (cVDPVs),journal,2013,"('Radboud J.', 'Duintjer Tebbens')",Risk Analysis,680-702,33,28,http://www.mendeley.com/research/oral-poliovirus-vaccine-evolution-insights-relevant-modeling-risks-circulating-vaccinederived-poliov,Radboud J.,Duintjer Tebbens,8696908000,113007846,49,19,45,328,52
57818233-3155-31ec-9b48-1f30a7103047,2-s2.0-84890800794,10.1080/03003930.2012.755464,Implementation of CRM systems in Portuguese Municipalities,journal,2013,"('Jorge', 'Duque')",Local Government Studies,878-894,39,18,http://www.mendeley.com/research/implementation-crm-systems-portuguese-municipalities,Jorge,Duque,57196822480,60014519,1,1,2,0,5
b654f393-f0f9-3d9c-bcb5-432121b77f55,,10.12948/issn14531305/17.4.2013.08,"Integrated Approach Model of Risk, Control and Auditing of Accounting Information Systems",journal,2013,"('Claudiu', 'BRANDAS')",Informatica Economica,87-95,17,17,http://www.mendeley.com/research/integrated-approach-model-risk-control-auditing-accounting-information-systems-3,,,,,,0,0,0,0
f1df2584-6659-338a-90e0-a52b568edc7e,2-s2.0-84883623271,10.1111/j.1540-5850.2013.12015.x,The management of defined contribution pension plans in local government,journal,2013,"('Gang', 'Chen')",Public Budgeting and Finance,75-95,33,3,http://www.mendeley.com/research/management-defined-contribution-pension-plans-local-government,Gang,Chen,55848165600,60011666,2,1,6,2,5
a54967a0-04e5-3c40-b039-885f9ab57a77,2-s2.0-80051758354,10.1080/00207543.2010.518999,Integration of run-to-run control schemes and on-line experiment to deal with the changes in semiconducting dynamic processes,journal,2011,"('Chih Hung', 'Jen')",International Journal of Production Research,5657-5678,49,3,http://www.mendeley.com/research/integration-runtorun-control-schemes-online-experiment-deal-changes-semiconducting-dynamic-processes,Chih-Hung,Jen,35195885600,60023065,3,7,18,129,22
9c85b54a-da8f-3a4c-a89e-571dab81a710,2-s2.0-77957005631,10.1287/orsc.1090.0482,Does Ownership Affect the Variability of the Production Process? Evidence from International Courier Services,journal,2010,"('Chihmao', 'Hsieh')",Organization Science,892-912,21,63,http://www.mendeley.com/research/ownership-affect-variability-production-process-evidence-international-courier-services,Chihmao,Hsieh,57005917600,60024728,6,3,7,95,7
fda971c3-2c74-3c52-9135-b1cce9403b0e,2-s2.0-50249130681,10.1049/iet-com:20060694,Detection and avoidance scheme for direct-sequence ultra-wideband system: a step towards cognitive radio,journal,2008,"('R.', 'Yang')",IET Communications,1043,2,2,http://www.mendeley.com/research/detection-avoidance-scheme-directsequence-ultrawideband-system-step-towards-cognitive-radio,R.,Yang,16508427400,60016930,13,4,19,40,23
d759d8e0-ff0b-31cf-a451-72a48259dc48,2-s2.0-67650446287,10.1057/rpm.2008.65,Practical overview of demand-driven dispatch,journal,2009,"('Sergey', 'Shebalov')",Journal of Revenue and Pricing Management,166-173,8,6,http://www.mendeley.com/research/practical-overview-demanddriven-dispatch,Sergey,Shebalov,9943333800,,5,5,15,115,16
c215eee8-a672-31aa-8be0-fe9eae5e9429,2-s2.0-84905382659,10.1007/s10257-013-0227-y,An empirical investigation on organizational innovation and individual creativity,journal,2014,"('Jianping', 'Peng')",Information Systems and e-Business Management,465-489,12,39,http://www.mendeley.com/research/empirical-investigation-organizational-innovation-individual-creativity-7,Jianping,Peng,35794147100,60021182,6,5,21,59,21
e6f72aba-fa2b-31d2-a18e-4bc488477b2a,2-s2.0-80052846974,10.1111/j.1835-2561.2011.00135.x,The Dempster-Shafer Theory: An Introduction and Fraud Risk Assessment Illustration,journal,2011,"('Rajendra P.', 'Srivastava')",Australian Accounting Review,282-291,21,8,http://www.mendeley.com/research/dempstershafer-theory-introduction-fraud-risk-assessment-illustration-3,Rajendra P.,Srivastava,57194128332,60015457,16,13,41,421,31
36fb1c24-d833-382e-a757-549e086e5cef,2-s2.0-79956140291,10.1080/0144929X.2010.535853,Understanding OSS development in communities: The perspectives of ideology and knowledge sharing,journal,2011,"('Shih Wei', 'Chou')",Behaviour and Information Technology,325-337,30,16,http://www.mendeley.com/research/understanding-oss-development-communities-perspectives-ideology-knowledge-sharing,Shih-Wei,Chou,36747802900,60004874,2,14,59,689,59
848668b9-46a8-3301-af71-f43ddeeb5943,2-s2.0-33846230930,10.2753/JEC1086-4415110202,Adaptive Selection: An Analysis of Critiquing and Preference-Based Feedback in Conversational Recommender Systems,journal,2006,"('Lorraine', 'McGinty')",International Journal of Electronic Commerce,35-57,11,27,http://www.mendeley.com/research/adaptive-selection-analysis-critiquing-preferencebased-feedback-conversational-recommender-systems,Lorraine,McGinty,55979274300,60005141,34,17,35,605,22
f7f33434-e3f9-38f1-baf0-f337b144e084,2-s2.0-84880134882,10.1007/s10726-012-9337-z,Macrocognition in Collaboration: Analyzing Processes of Team Knowledge Building with CoPrA,journal,2013,"('Isabella', 'Seeber')",Group Decision and Negotiation,915-942,22,44,http://www.mendeley.com/research/macrocognition-collaboration-analyzing-processes-team-knowledge-building-copra,Isabella,Seeber,52564380900,60009999,10,5,26,51,32
64af478c-9d71-3939-89e5-7d4f31ee4fd3,2-s2.0-28844451192,10.1007/s10551-005-8710-0,Paradoxes from the individualization of human resource management: The case of telework,journal,2005,"('Laurent', 'Taskin')",Journal of Business Ethics,13-24,62,74,http://www.mendeley.com/research/paradoxes-individualization-human-resource-management-case-telework,Laurent,Taskin,23010722000,60000874,26,5,16,80,9
091d98bb-d513-34e3-90a8-c5600cb0991c,2-s2.0-76649110538,10.1002/asi.21277,"User-producer interaction in web site development: Motives, modes, and misfits",journal,2010,"('Frank J.', 'Van Rijnsoever')",Journal of the American Society for Information Science and Technology,495-505,61,24,http://www.mendeley.com/research/userproducer-interaction-web-site-development-motives-modes-misfits,Frank J.,Van Rijnsoever,24336611400,60007989,2,11,37,410,42
e7340e3c-0383-3a8a-b0ed-7800043b1dc7,2-s2.0-77956129499,10.1257/aer.100.3.1261,Policy reversal,journal,2010,"('Espen R.', 'Moen')",American Economic Review,1261-1268,100,14,http://www.mendeley.com/research/policy-reversal,Espen R.,Moen,7003983249,60007996,3,9,22,420,15
1c2d313d-3146-39e0-a701-2eedc342a361,2-s2.0-33750587390,10.1111/j.1467-9310.2006.00448.x,HRM and project intensification in R & D-based companies: A study of Volvo Car Corporation and AstraZeneca,journal,2006,"('Karin', 'Bredin')",R and D Management,467-485,36,46,http://www.mendeley.com/research/hrm-project-intensification-r-dbased-companies-study-volvo-car-corporation-astrazeneca,Karin,Bredin,14029714900,60009358,19,8,12,134,0
f6c86ece-e4ea-3997-b896-6f598f328e9b,2-s2.0-31144472186,10.1080/09585190500298586,"Market orientation, HRM importance and competency: Determinants of strategic HRM in Chinese firms",journal,2005,"('Li Qun', 'Wei')",International Journal of Human Resource Management,1901-1918,16,66,http://www.mendeley.com/research/market-orientation-hrm-importance-competency-determinants-strategic-hrm-chinese-firms,Li-Qun,Wei,11839935500,60014347,60,12,25,431,25
b596e7b7-18cb-35f3-9138-9a5a88268aa5,2-s2.0-84857069335,10.1080/10580530.2012.634296,Project Management Offices in the IT Area: A Context-Discriminant Model for their Establishment,journal,2012,"('Andrea Giovanni', 'Spelta')",Information Systems Management,40-54,29,49,http://www.mendeley.com/research/project-management-offices-it-area-contextdiscriminant-model-establishment,Andrea Giovanni,Spelta,54995462200,60020645,6,1,0,6,0
08dfca67-2b38-3896-ab0b-eb15f8183eed,2-s2.0-84894440080,10.1061/(ASCE)ME.1943-5479.0000193,Quality Management Evaluation Based on Self-Control and Cosupervision Mechanism in PIP,journal,2014,"('Yunna', 'Wu')",Journal of Management in Engineering,180-184,30,6,http://www.mendeley.com/research/quality-management-evaluation-based-selfcontrol-cosupervision-mechanism-pip,Yunna,Wu,23390754500,60021227,2,9,149,252,132
103d5165-d409-3021-b4a5-c63413503adc,2-s2.0-84861371992,10.1287/mnsc.1110.1417,Optimal Compensation and Pay-Performance Sensitivity in a Continuous-Time Principal-Agent Model,journal,2012,"('Nengjiu', 'Ju')",Management Science,641-657,58,51,http://www.mendeley.com/research/optimal-compensation-payperformance-sensitivity-continuoustime-principalagent-model,Nengjiu,Ju,8442022200,60008592,6,11,17,736,18
2491bb78-9f37-3089-8594-283692f4acf5,2-s2.0-84055176762,10.1111/j.2158-1592.2011.01015.x,Optimal and approximate policies for inventory systems with order crossover,generic,2011,"('Mahesh', 'Srinivasan')",Journal of Business Logistics,180-193,32,11,http://www.mendeley.com/research/optimal-approximate-policies-inventory-systems-order-crossover,Mahesh,Srinivasan,54390024000,60032143,12,5,8,191,12
a31bbd9f-2808-39d2-bc23-d6952ff5ff14,2-s2.0-84876342846,10.1080/00207543.2012.748232,Procurement models under purchase price uncertainty for Chinese oil refineries,journal,2013,"('Zhixue', 'Xie')",International Journal of Production Research,2952-2968,51,15,http://www.mendeley.com/research/procurement-models-under-purchase-price-uncertainty-chinese-oil-refineries,Zhixue,Xie,55251815300,60025278,2,2,5,6,4
78607ab9-618b-35cc-a42a-8bca1f0bf245,2-s2.0-84860219430,10.1007/s10257-011-0172-6,MetricM: A modeling method in support of the reflective design and use of performance measurement systems,journal,2012,"('Stefan', 'Strecker')",Information Systems and e-Business Management,241-276,10,41,http://www.mendeley.com/research/metricm-modeling-method-support-reflective-design-performance-measurement-systems,Stefan,Strecker,8102024600,60014264,36,9,26,319,45
0514f8a9-4c97-3629-8e67-c06d6fb06cb0,,10.1080/02664760500163516,Parameter estimation and design considerations in prospective applications of the <i>X</i> ¯ chart,journal,2006,"('Subha', 'Chakraborti')",Journal of Applied Statistics,439-459,33,1,http://www.mendeley.com/research/parameter-estimation-design-considerations-prospective-applications-ixi-chart,,,,,,0,0,0,0
16b3339f-6c36-3bf3-8f5b-3b64040c0c12,,10.1377/hlthaff.26.6.1531,Perspective: One academic's perspective on the role of Health Affairs,journal,2007,"('R.J.', 'Blendon')",Health Affairs,,26,1,http://www.mendeley.com/research/perspective-one-academics-perspective-role-health-affairs,,,,,,0,0,0,0
7f2b3f79-0e1a-39a5-b37d-e0338efadc7d,2-s2.0-79959280117,10.3233/JCS-2011-0420,Inference-proof view update transactions with forwarded refreshments,conference_proceedings,2011,"('Joachim', 'Biskup')",Journal of Computer Security,487-529,19,6,http://www.mendeley.com/research/inferenceproof-view-update-transactions-forwarded-refreshments,Joachim,Biskup,56349600500,60032991,12,9,50,170,53
0eedc49f-1798-32ee-9858-1d2df1b25964,,10.1057/dbm.2008.21,Is MDM the route to the Holy Grail?,journal,2008,"('Steve', 'Tuck')",Journal of Database Marketing & Customer Strategy Management,218-220,15,14,http://www.mendeley.com/research/mdm-route-holy-grail,,,,,,0,0,0,0
10e85f2c-a84c-32db-ab95-869b1f21af5b,2-s2.0-84918787526,10.1080/13600800903191997,The application of a total quality management approach to support student recruitment in schools of music,journal,2009,"('Larry', 'Weinstein')",Journal of Higher Education Policy and Management,367-377,31,19,http://www.mendeley.com/research/application-total-quality-management-approach-support-student-recruitment-schools-music-3,Larry,Weinstein,7201767061,60018306,3,3,6,107,5
